Time (min),Blood Glucose (mg/dl),Sensor Glucose Readings(mg/dl)
3287,82.34507651935652,69.56760091606392
3288,83.64502555691591,69.95584046152514
3289,85.29139595276648,70.51958407837421
3290,87.29240983946622,71.27970287238958
3291,89.6493816040213,72.2555889419177
3292,92.358320236904,73.46475982663299
3293,95.41057497781567,74.92258016037295
3294,98.79336726291197,76.54162250023315
3295,102.4902291392101,78.33240564324876
3296,106.4813670722194,80.30286536225452
3297,110.743970414228,82.45830201971962
3298,115.2524856064014,84.80135892123165
3299,119.9788799793547,87.33202662688642
3300,124.8929217083018,90.04767114621473
3301,129.9625033301177,92.9430865792414
3302,135.154033134836,96.01057507787594
3303,140.4329099892845,99.24005857707382
3304,145.7640825067625,102.6192271152613
3305,151.1126750849211,106.1337273854891
3306,156.4446456151133,109.7673924233328
3307,161.7274278590441,113.5025094869507
3308,166.9305093587305,117.3201190428502
3309,172.0259038016979,121.2660261980426
3310,176.9884921160778,125.3197442762072
3311,181.7962244543922,129.4605089992433
3312,186.4301911112351,133.6675838323551
3313,190.8745815068275,137.9205389456237
3314,195.1165559278385,142.1994971996646
3315,199.1460303890735,146.4853434468322
3316,202.9544192581613,150.7598558830227
3317,206.5358892344306,155.0057818815954
3318,209.8874861732521,159.2070442199754
3319,213.0080447413587,163.3488301687331
3320,215.8979565316811,167.4176279682965
3321,218.5589544178359,171.4012398747235
3322,220.9939153166485,175.2887754568243
3323,223.2066820513224,179.070628619051
3324,225.2019040253009,182.6888566395841
3325,226.9848958035987,186.1363036034469
3326,228.5615123500595,189.4069613912775
3327,229.9380395035128,192.4959099052718
3328,231.1210982315525,195.3992534587132
3329,232.1175612331121,198.1140548484293
3330,232.9344805389457,200.6382683675257
3331,233.5790248613054,202.9706727855764
3332,234.0584255565033,205.110805123743
3333,234.3799301777424,207.0588958807858
3334,234.5507627051683,208.8158062199234
3335,234.5780896425058,210.3829675031854
3336,234.4689912633959,211.76232345651
3337,234.2304373751584,212.9562751627707
3338,233.869267043299,213.9676290087964
3339,233.3921717871202,214.8617162758398
3340,232.8056818159674,215.642009907012
3341,232.1161549276694,216.3122501641391
3342,231.3297677363848,216.876404639094
3343,230.452508937064,217.3386311694468
3344,229.490174348755,217.7032435683218
3345,228.4483635096382,217.9746800646948
3346,227.332477623523,218.1574743405168
3347,226.1477186810622,218.256229044351
3348,224.8990895995733,218.2755916570945
3349,223.5913952434717,218.2202325833512
3350,222.2292442032458,218.0948253417244
3351,220.8170512249288,217.9040287283716
3352,219.3590401943796,217.6524708303255
3353,217.8592475916068,217.3447347680968
3354,216.3215263400187,216.9600564939703
3355,214.7495499840383,216.5028927603978
3356,213.1468171361051,215.9776218097134
3357,211.5166561408275,215.3885349088187
3358,209.8622299100481,214.7398290735281
3359,208.1865408879245,214.0356008889926
3360,206.4924361099022,213.2798413375782
3361,204.7826123237075,212.4764315505031
3362,203.0596211443073,211.6291394043744
3363,201.3258742181833,210.7416168884991
3364,199.583648375333,209.8173981734352
3365,197.8349623334796,208.8598960659147
3366,196.0812233212961,207.8723652813435
3367,194.3242704972636,206.8579121334443
3368,192.5659292106735,205.819531153868
3369,190.807910811284,204.7147123920367
3370,189.0518183067289,203.5462293853775
3371,187.2991517187737,202.316745589204
3372,185.551313176069,201.0288152499153
3373,183.8096117727702,199.6848846470188
3374,182.0752682160289,198.2872936508107
3375,180.3494192804819,196.8382775491685
3376,178.63312208414,195.3399691025506
3377,176.9273581972475,193.794400791145
3378,175.2330375935419,192.203507222285
3379,173.5510024517355,190.5691276698985
3380,171.8820308138382,188.893008720939
3381,170.2268401060562,187.1768070065555
3382,168.5860905273487,185.4220919982469
3383,166.9603883102592,183.6303488514556
3384,165.3502888583054,181.8637950721229
3385,163.7562997639791,180.1237558280678
3386,162.1788837112577,178.411480639519
3387,160.6184612664248,176.7281462737027
3388,159.0754135609437,175.0748596251318
3389,157.5500848700919,173.4526605733369
3390,156.0427850910619,171.8625248108599
3391,154.5537921242318,170.3053666353068
3392,153.0833541613262,168.7820417001511
3393,151.6316918842067,167.2933497197914
3394,150.1990005780579,165.8400371251088
3395,148.7854521627582,164.4227996664492
3396,147.3911971462578,163.0422849615723
3397,146.0163665038194,161.6990949866777
3398,144.6610734870069,160.3937885091369
3399,143.3254153663527,159.098654449814
3400,142.0094751116711,157.8141722193923
3401,140.7133230140357,156.540784961331
3402,139.4370182534925,155.2789017466392
3403,138.1806104166425,154.0288997098975
3404,136.9441409682995,152.7911261274959
3405,135.7276446815112,151.5659004393497
3406,134.5311510303292,150.3535162156334
3407,133.3546855498215,149.1542430703313
3408,132.1982711679535,147.968328523655
3409,131.0619295141066,146.7959998156132
3410,129.9456822091753,145.6374656732524
3411,128.8495521423783,144.4929180343128
3412,127.7735647401352,143.3625337302686
3413,126.7177492326171,142.2464761319487
3414,125.682139923858,141.2327936654326
3415,124.6667774716369,140.3216275847998
3416,123.6717101836953,139.5131104312636
3417,122.6969953372603,138.8073675657699
3418,121.742700529286,138.2045186837678
3419,120.8089050653193,137.7046793168776
3420,119.8957013954417,137.3079623264947
3421,119.0031966063307,137.0144793946978
3422,118.131513979126,136.8243425181942
3423,117.2807946234818,136.7376655114184
3424,116.4511991989128,136.754565525318
3425,115.6429097353111,136.8751645888096
3426,114.8561315652872,137.0995911803593
3427,114.0910953817622,137.4279818376491
3428,113.3480594349618,137.8604828138148
3429,112.6273118835961,138.1001022320871
3430,111.9291733154696,138.1470109771751
3431,111.2539994529597,138.0013949903217
3432,110.6021840585909,137.6634572073665
3433,109.9741620551205,137.1334195935763
3434,109.3704128728962,136.4115252864383
3435,108.791464034391,135.498040857631
3436,108.2378949813183,134.3932587050815
3437,107.7103411429677,133.0974995852306
3438,107.2094982345804,131.6111152941719
3439,106.7361267606687,129.9344915039461
3440,106.2910566788235,128.0680507566066
3441,105.8751921530525,126.012255613291
3442,105.489516289909,123.7676119478347
3443,105.1350957030082,121.3346723637245
3444,104.8130846889143,119.0282282496643
3445,104.5247287163604,116.8489362131794
3446,104.271366827756,114.7975101173512
3447,104.0544324237535,112.8747243994176
3448,103.875451746426,111.0814170619352
3449,103.7360391954185,109.4184921207546
3450,103.6378884106086,107.886921226497
3451,103.5827578493896,106.4877440963118
3452,103.5724494046528,105.2220673022816
3453,103.6087784964332,104.0910608669198
3454,103.6935340925212,103.0959520243441
3455,103.8284273580627,102.2380154335781
3456,104.0150281997262,101.5185591007291
3457,104.2546899444261,100.9389053088103
3458,104.5484638153253,100.5003660003831
3459,104.8970066792346,100.1065561753278
3460,105.3004875329822,99.75867010857799
3461,105.7585000014787,99.4577841280427
3462,106.2699892501244,99.20481196997014
3463,106.8332016925147,99.00045855711524
3464,107.4456644169633,98.84517472586671
3465,108.1041984316758,98.73911570415027
3466,108.8049661100419,98.68210609290433
3467,109.5435493617895,98.67361371220129
3468,110.3150518615587,98.7127339943896
3469,111.1142167144034,98.79818575527902
3470,111.9355504345443,98.92831829015924
3471,112.7734448945915,99.10112895256752
3472,113.6222905592633,99.31428976970432
3473,114.4765763701209,99.5651812694093
3474,115.3309736828605,99.86435538536284
3475,116.1804034011645,100.2087300838308
3476,117.0200867713299,100.5950570189766
3477,117.8455811841832,101.0199652694086
3478,118.6528028295204,101.480003744884
3479,119.4380382487829,101.9716812925897
3480,120.1979468228648,102.4915038047143
3481,120.9295560914953,103.0360078694763
3482,121.6302515889487,103.6017907103156
3483,122.2977626408764,104.1855363216598
3484,122.9301453268659,104.7840378368843
3485,123.52576358952,105.3942162588936
3486,124.0832692718701,106.0131357509751
3487,124.6015816938482,106.6380157301168
3488,125.0798672351209,107.2662400313879
3489,125.5175192737272,107.9284338433594
3490,125.9141387347018,108.622327020879
3491,126.2695154269788,109.3458265659946
3492,126.5836102871968,110.0970168655185
3493,126.856538602715,110.8741583536846
3494,127.0885542506706,111.6756848316586
3495,127.28003496313,112.5001996568368
3496,127.4314686085194,113.3464709956586
3497,127.5434404650978,114.2134263146453
3498,127.616621452066,115.1001462659821
3499,127.6517572770261,116.0058581064607
3500,127.6496584541649,116.9299287721772
3501,127.6111911451063,117.8718577161373
3502,127.5372687734061,118.8312696018981
3503,127.4288443637566,119.8079069335835
3504,127.2869035578483,120.6776258808937
3505,127.112458260268,121.4403825978604
3506,126.9065408696277,122.096229223586
3507,126.670199052183,122.6453068460132
3508,126.4044910174083,123.0878386518006
3509,126.1104812572779,123.4241232889603
3510,125.7892367132977,123.6545284631805
3511,125.4418233376006,123.779484783741
3512,125.069303016628,123.7994798705676
3513,124.6727308280569,123.7150527301968
3514,124.2531526036698,123.5267884051799
3515,123.8116027728096,123.2353128986766
3516,123.349102462897,122.8412883736353
3517,122.8666578352195,122.3454086239759
3518,122.3652586358243,121.7483948135351
3519,121.845876942871,121.1195751479791
3520,121.3094660932172,120.4597137897478
3521,120.7569597723376,119.7695910332738
3522,120.1892712529066,119.050000048966
3523,119.6072927685204,118.3017438579557
3524,119.011895010098,117.5256325284238
3525,118.4039267334848,116.7224805840771
3526,117.784214467695,115.8931046151997
3527,117.1535623140759,115.0383210826566
3528,116.5127518274574,114.1589443052536
3529,115.8625419710733,113.2557846209503
3530,115.2036691377114,112.3296467125703
3531,114.5368472301625,111.3813280888443
3532,113.8627678231449,110.4116177121182
3533,113.1811961829417,109.4212697702182
3534,112.4894774656032,108.4565664287334
3535,111.7846867790993,107.5177295233205
3536,111.0667824771675,106.6048245373029
3537,110.3372595003687,105.7179931405499
3538,109.5979460815215,104.8575169565156
3539,108.8510075374185,104.0238299210752
3540,108.0994208594506,103.2175542061669
3541,107.347611729483,102.4395858664158
3542,106.6016274516133,101.6912152452457
3543,105.8682058494621,100.9742030871623
3544,105.1533294265301,100.2907328908383
3545,104.4614840592485,99.64326327266814
3546,103.795793012797,99.03437003657504
3547,103.1584677071833,98.46663316192978
3548,102.5510235237723,97.94256894108125
3549,101.9740796903393,97.41044840164203
3550,101.427746985719,96.87247136391791
3551,100.9117524457764,96.33063171965668
3552,100.4254873783122,95.78670369791898
3553,99.96804640730258,95.24223326615628
3554,99.53825912791694,94.69853346879071
3555,99.13471609180489,94.15668276112235
3556,98.75579108093957,93.61752564623004
3557,98.39966190881329,93.08167517390689
3558,98.06433220061835,92.54951711259477
3559,97.74765659339906,92.02121584475589
3560,97.44737139652896,91.49672223640182
3561,97.1611318578375,90.97578385543918
3562,96.88655583692653,90.45795792414793
3563,96.62127214037925,89.94262726803015
3564,96.36297042409416,89.48564385019108
3565,96.10944882146838,89.08610129862875
3566,95.85865553997705,88.74298323667749
3567,95.6087215265947,88.45518825530053
3568,95.35798263338364,88.22155510413542
3569,95.10499112243158,88.04088711940999
3570,94.84851750552058,87.91197503634324
3571,94.58754444809279,87.83361753687582
3572,94.32125476764793,87.80463911437485
3573,94.04901551493055,87.8239050574843
3574,93.7703598701513,87.89033354145273
3575,93.48496823343778,88.00290495642732
3576,93.19264952372936,88.16066869784082
3577,92.89332337343008,88.36274769968819
3578,92.58700363942567,88.60834101539824
3579,92.27378344837057,88.88485889787438
3580,91.95382184928764,89.19165408454838
3581,91.62733204917608,89.52815443063123
3582,91.29457114650856,89.89386054291786
3583,90.95583124334819,90.28834276662003
3584,90.6114318012327,90.71123770141175
3585,90.26171310272872,91.16224439465883
3586,89.90703068506151,91.64112033422232
3587,89.54775062122616,92.14767734057719
3588,89.18424553526415,92.68177743830363
3589,88.81689125047897,93.24332877015786
3590,88.44606398134785,93.83228160268233
3591,88.07213799121615,94.44862446040241
3592,87.69548364824864,95.0923804157944
3593,87.31646582143063,95.76360355411951
3594,86.93544256664516,96.3164341680513
3595,86.55276406004224,96.75097851971762
3596,86.1687717421417,97.0673644276033
3597,85.783797641467,97.26573850841392
3598,85.39816385109326,97.34626361345144
3599,85.01218213540508,97.30911645469297
3600,84.62615364769036,97.15448541431124
3601,84.24036874202487,96.88256853032671
3602,83.85510686530596,96.4935716503637
3603,83.47063651733087,95.98770674502853
3604,83.08721526854748,95.36519037218204
3605,82.70508982657383,94.6262422833008
3606,82.32449614383383,93.77108416317077
3607,81.94565955972041,92.79993849430593
3608,81.56879497160503,91.71302753770965
3609,81.19410702978871,90.68061365614716
3610,80.8217903521534,89.70291603505612
3611,80.45202975484302,88.78015119928979
3612,80.08500049579371,87.912532381527
3613,79.72086852835598,87.10026896991498
3614,79.35979076261728,86.34356602861098
3615,79.00191533235012,85.64262388525869
3616,78.64738186578691,84.9976377797978
3617,78.29632175866215,84.408797569359
3618,77.94885844817274,83.87628748433795
3619,77.60510768668985,83.40028593107081
3620,77.26517781421714,82.98096533684819
3621,76.92917002873148,82.61849203330401
3622,76.59717865366625,82.31302617450093
3623,76.26929140190745,82.06472168630309
3624,75.94558963576955,81.84761636224385
